name,latitude,longitude,elevation,elevationUnit,datacoverage,start_date,end_date,geometry,nc_file,TMAX,TMIN,TAVG,PRCP,SNOW,SNWD,WESD,WESF,AWND,AWDR
"MISSION, SD US",43.3061,-100.6558,788.5,METERS,0.9868,1966-06-02,2013-03-13,POINT (-100.6558 43.3061),GHCND-USC00395620__MISSION_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"MISSION 14 S, SD US",43.1123,-100.6111,856.5,METERS,0.9681,1951-08-04,2024-12-11,POINT (-100.6111 43.1123),GHCND-USC00395638__MISSION_14_S_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"MISSION RIDGE 3 NW, SD US",44.7208,-100.8797,597.4,METERS,0.9841,2000-11-01,2008-05-31,POINT (-100.8797 44.7208),GHCND-USC00395641__MISSION_RIDGE_3_NW_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"MISSION RIDGE 5 NW, SD US",44.73361,-100.80417,604.1,METERS,0.9269,2008-08-01,2024-10-31,POINT (-100.80417 44.73361),GHCND-USC00395648__MISSION_RIDGE_5_NW_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"MITCHELL, SD US",43.72306,-98.01969,397.8,METERS,0.9719,2003-10-01,2024-12-11,POINT (-98.01969 43.72306),GHCND-USC00395669__MITCHELL_SD_US.nc,1,1,0,1,1,1,1,0,0,0
"MITCHELL 2 N, SD US",43.73806,-98.02444,381.0,METERS,0.9663,1893-01-01,2003-03-31,POINT (-98.02444 43.73806),GHCND-USC00395671__MITCHELL_2_N_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"MOBRIDGE 2 NNW, SD US",45.5655,-100.4488,516.0,METERS,0.9214,1911-01-01,2024-12-12,POINT (-100.4488 45.5655),GHCND-USC00395691__MOBRIDGE_2_NNW_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"MOENVILLE 6 E, SD US",44.5,-101.15,698.0,METERS,0.9727,1940-07-01,1957-11-30,POINT (-101.15 44.5),GHCND-USC00395711__MOENVILLE_6_E_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"MONTROSE, SD US",43.70308,-97.18397,451.4,METERS,0.7063,1963-08-01,2024-12-12,POINT (-97.18397 43.70308),GHCND-USC00395733__MONTROSE_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"MONTROSE, SD US",43.833333,-97.2,,,0.9523,1898-03-01,1908-10-31,POINT (-97.2 43.833333),GHCND-USC00395735__MONTROSE_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"MONTROSE 8 N, SD US",43.8197,-97.2016,523.6,METERS,0.9807,1997-04-01,2014-05-22,POINT (-97.2016 43.8197),GHCND-USC00395738__MONTROSE_8_N_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"MOON, SD US",43.95,-104.0,1937.0,METERS,0.9299,1949-12-01,1952-12-31,POINT (-104 43.95),GHCND-USC00395744__MOON_SD_US.nc,0,0,0,1,0,0,0,0,0,0
"MOUND CITY, SD US",45.733333,-100.066667,,,0.3924,1900-10-01,1907-12-31,POINT (-100.066667 45.733333),GHCND-USC00395800__MOUND_CITY_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"MOUNT COOLIDGE, SD US",43.75,-103.48333,1951.0,METERS,0.9601,1952-10-01,1975-02-28,POINT (-103.48333 43.75),GHCND-USC00395854__MOUNT_COOLIDGE_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"MOUNTAIN MEADOW RESORT, SD US",44.00472,-103.83222,1836.4,METERS,0.6829,2002-09-01,2005-03-31,POINT (-103.83222 44.00472),GHCND-USC00395858__MOUNTAIN_MEADOW_RESORT_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"MOUNT RUSHMORE NATIONAL MEMORIAL, SD US",43.8769,-103.4578,1618.8,METERS,0.9895,1962-02-01,2024-12-11,POINT (-103.4578 43.8769),GHCND-USC00395870__MOUNT_RUSHMORE_NATIONAL_MEMORIAL_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"MUD BUTTE 4 SSW, SD US",44.95,-102.9,869.0,METERS,0.2532,1920-04-01,1951-09-28,POINT (-102.9 44.95),GHCND-USC00395876__MUD_BUTTE_4_SSW_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"MURDO, SD US",43.8878,-100.7075,705.9,METERS,0.9606,1907-12-01,2024-12-12,POINT (-100.7075 43.8878),GHCND-USC00395891__MURDO_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"MURDO 2, SD US",43.9,-100.71667,,,0.7585,1948-08-01,1950-09-30,POINT (-100.71667 43.9),GHCND-USC00395896__MURDO_2_SD_US.nc,0,0,0,1,0,0,0,0,0,0
"MYSTIC, SD US",44.08333,-103.65,1470.1,METERS,0.9929,1951-08-01,1958-06-30,POINT (-103.65 44.08333),GHCND-USC00395929__MYSTIC_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"NEWELL, SD US",44.71371,-103.42584,871.7,METERS,0.991,1920-09-01,2024-12-11,POINT (-103.42584 44.71371),GHCND-USC00396054__NEWELL_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"OAHE DAM, SD US",44.44192,-100.41711,506.9,METERS,0.8067,1960-04-01,2024-10-31,POINT (-100.41711 44.44192),GHCND-USC00396170__OAHE_DAM_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"OELRICHS, SD US",43.1878,-103.2371,1020.5,METERS,0.9525,1893-01-01,2024-10-31,POINT (-103.2371 43.1878),GHCND-USC00396212__OELRICHS_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"OELRICHS 8 W, SD US",43.18333,-103.36667,1068.0,METERS,0.9989,1948-11-01,1958-06-30,POINT (-103.36667 43.18333),GHCND-USC00396214__OELRICHS_8_W_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"OGLALA 1 S, SD US",43.175,-102.7458,912.9,METERS,0.2851,1948-08-01,2016-11-30,POINT (-102.7458 43.175),GHCND-USC00396227__OGLALA_1_S_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"ONAKA, SD US",45.1916,-99.4666,570.6,METERS,0.9566,1911-07-22,2015-03-31,POINT (-99.4666 45.1916),GHCND-USC00396282__ONAKA_SD_US.nc,1,0,0,1,1,1,0,0,0,0
"ONIDA 4 NW, SD US",44.73234,-100.14479,564.2,METERS,0.9324,1913-01-01,2024-12-08,POINT (-100.14479 44.73234),GHCND-USC00396292__ONIDA_4_NW_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"ORAL, SD US",43.40408,-103.26768,908.3,METERS,0.9853,1971-05-01,2024-09-20,POINT (-103.26768 43.40408),GHCND-USC00396304__ORAL_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"ORIENT, SD US",44.8983,-99.0865,489.2,METERS,0.9809,1979-07-01,2024-10-31,POINT (-99.0865 44.8983),GHCND-USC00396335__ORIENT_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"ORIENT 12 SSE, SD US",44.78333,-98.98333,445.0,METERS,0.9931,1951-06-01,1951-10-23,POINT (-98.98333 44.78333),GHCND-USC00396337__ORIENT_12_SSE_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"ORMAN DAM, SD US",44.73333,-103.66667,894.0,METERS,0.9692,1906-05-01,1974-06-30,POINT (-103.66667 44.73333),GHCND-USC00396357__ORMAN_DAM_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"OTTUMWA, SD US",44.21667,-101.36667,641.0,METERS,0.9154,1908-04-01,1944-12-31,POINT (-101.36667 44.21667),GHCND-USC00396397__OTTUMWA_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"PACTOLA DAM, SD US",44.0622,-103.4819,1438.7,METERS,0.943,1951-08-01,2024-12-11,POINT (-103.4819 44.0622),GHCND-USC00396427__PACTOLA_DAM_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"PARKSTON 8 ENE, SD US",43.43333,-97.83333,402.9,METERS,0.7528,1893-01-01,1976-08-31,POINT (-97.83333 43.43333),GHCND-USC00396462__PARKSTON_8_ENE_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"PARMELEE, SD US",43.33333,-101.03333,808.0,METERS,0.7638,1948-08-01,1951-09-30,POINT (-101.03333 43.33333),GHCND-USC00396477__PARMELEE_SD_US.nc,0,0,0,1,0,1,0,0,0,0
"PEARL CREEK, SD US",44.25,-98.116667,,,0.8545,1913-05-01,1919-02-28,POINT (-98.116667 44.25),GHCND-USC00396510__PEARL_CREEK_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"PEEVER 5 NE, SD US",45.65417,-96.93611,337.4,METERS,0.9989,2002-03-01,2004-09-30,POINT (-96.93611 45.65417),GHCND-USC00396522__PEEVER_5_NE_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"PICKSTOWN, SD US",43.0688,-98.5325,454.2,METERS,0.9933,1948-01-01,2017-04-17,POINT (-98.5325 43.0688),GHCND-USC00396574__PICKSTOWN_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"PICKSTOWN 4 SSW, SD US",43.01772,-98.55833,520.3,METERS,0.9917,2017-04-27,2024-12-03,POINT (-98.55833 43.01772),GHCND-USC00396575__PICKSTOWN_4_SSW_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"PIEDMONT 1 NW, SD US",44.2403,-103.404,1089.7,METERS,0.9991,2012-07-02,2024-12-10,POINT (-103.404 44.2403),GHCND-USC00396596__PIEDMONT_1_NW_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"PINE RIDGE, SD US",43.01667,-102.56667,985.1,METERS,0.5082,1901-01-01,1974-03-31,POINT (-102.56667 43.01667),GHCND-USC00396612__PINE_RIDGE_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"PLAINVIEW 6 SSW, SD US",44.5169,-102.2152,724.5,METERS,0.5823,1949-08-01,2024-10-31,POINT (-102.2152 44.5169),GHCND-USC00396636__PLAINVIEW_6_SSW_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"PLANKINTON, SD US",43.71556,-98.48222,464.8,METERS,0.8894,1893-01-01,1913-12-31,POINT (-98.48222 43.71556),GHCND-USC00396650__PLANKINTON_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"PLATTE, SD US",43.38903,-98.84131,490.4,METERS,0.9913,1951-11-10,2024-12-06,POINT (-98.84131 43.38903),GHCND-USC00396669__PLATTE_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"POLLOCK, SD US",45.90338,-100.28765,499.6,METERS,0.9758,1908-11-01,2024-12-11,POINT (-100.28765 45.90338),GHCND-USC00396712__POLLOCK_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"PORCUPINE 11 N, SD US",43.395,-102.3894,859.5,METERS,0.9522,1963-09-01,2012-04-30,POINT (-102.3894 43.395),GHCND-USC00396736__PORCUPINE_11_N_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"PRESHO 7 NW, SD US",43.9919,-100.1616,551.7,METERS,0.9562,1975-10-01,2007-03-31,POINT (-100.1616 43.9919),GHCND-USC00396790__PRESHO_7_NW_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"PROVO, SD US",43.2,-103.83333,1132.0,METERS,0.9938,1948-11-01,1958-06-30,POINT (-103.83333 43.2),GHCND-USC00396812__PROVO_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"PUKWANA 3 W, SD US",43.78333,-99.23333,484.9,METERS,0.8833,1919-07-01,1964-09-30,POINT (-99.23333 43.78333),GHCND-USC00396832__PUKWANA_3_W_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"RALPH 1 N, SD US",45.78417,-103.06556,850.4,METERS,0.9745,1941-06-01,2003-07-31,POINT (-103.06556 45.78417),GHCND-USC00396907__RALPH_1_N_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"RAPID CITY STATION NUMBER 1, SD US",44.06666,-103.2,987.6,METERS,0.5918,1916-05-01,1922-05-31,POINT (-103.2 44.06666),GHCND-USC00396936__RAPID_CITY_STATION_NUMBER_1_SD_US.nc,1,1,0,1,0,0,0,0,0,0
"RAPID CITY 4 NW, SD US",44.12055,-103.28417,1060.4,METERS,0.948,1949-06-01,2024-12-11,POINT (-103.28417 44.12055),GHCND-USC00396947__RAPID_CITY_4_NW_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"RAPID CITY WEATHER FORECAST OFFICE, SD US",44.0727,-103.2108,1029.9,METERS,0.9968,1996-01-01,2024-12-11,POINT (-103.2108 44.0727),GHCND-USC00396948__RAPID_CITY_WEATHER_FORECAST_OFFICE_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"RAUVILLE 2 W, SD US",44.97329,-97.14941,529.4,METERS,0.9465,2001-07-01,2024-11-30,POINT (-97.14941 44.97329),GHCND-USC00396969__RAUVILLE_2_W_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"RAYMOND 3 NE, SD US",44.9438,-97.9247,452.6,METERS,0.9834,1931-07-21,2015-09-30,POINT (-97.9247 44.9438),GHCND-USC00397007__RAYMOND_3_NE_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"REDFERN, SD US",44.0,-103.65,1681.0,METERS,0.3247,1951-08-02,1963-01-31,POINT (-103.65 44),GHCND-USC00397033__REDFERN_SD_US.nc,0,1,0,1,1,1,0,0,0,0
"REDFIELD, SD US",44.86667,-98.53333,396.8,METERS,0.9886,1897-10-01,1977-11-30,POINT (-98.53333 44.86667),GHCND-USC00397047__REDFIELD_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"REDFIELD, SD US",44.8655,-98.5252,399.0,METERS,0.926,1949-01-01,2011-04-30,POINT (-98.5252 44.8655),GHCND-USC00397052__REDFIELD_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"REDIG 11 NE, SD US",45.3767,-103.3675,935.7,METERS,0.9919,1914-10-13,2011-12-31,POINT (-103.3675 45.3767),GHCND-USC00397062__REDIG_11_NE_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"RED OWL, SD US",44.6981,-102.5608,845.2,METERS,0.9709,1951-08-01,2021-07-31,POINT (-102.5608 44.6981),GHCND-USC00397073__RED_OWL_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"REE HEIGHTS, SD US",44.51673,-99.19891,530.4,METERS,0.9164,2001-06-01,2019-08-31,POINT (-99.19891 44.51673),GHCND-USC00397103__REE_HEIGHTS_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"REE HEIGHTS 5 NNW, SD US",44.58333,-99.25,509.0,METERS,0.9905,1951-06-01,1957-09-30,POINT (-99.25 44.58333),GHCND-USC00397106__REE_HEIGHTS_5_NNW_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"REE HEIGHTS 15 S, SD US",44.3099,-99.205,586.4,METERS,0.586,2002-10-01,2013-05-31,POINT (-99.205 44.3099),GHCND-USC00397108__REE_HEIGHTS_15_S_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"REVA, SD US",45.55,-103.08333,,,0.934,1911-06-01,1941-05-31,POINT (-103.08333 45.55),GHCND-USC00397150__REVA_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"RIDGEVIEW, SD US",45.08333,-100.8,723.0,METERS,0.8218,1959-05-01,1973-11-30,POINT (-100.8 45.08333),GHCND-USC00397191__RIDGEVIEW_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"ROCHFORD, SD US",44.13333,-103.71667,1613.0,METERS,0.999,1948-06-01,1951-01-31,POINT (-103.71667 44.13333),GHCND-USC00397222__ROCHFORD_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"ROCHFORD 2 WNW, SD US",44.1317,-103.7506,1661.2,METERS,0.4678,1897-10-01,2005-04-30,POINT (-103.7506 44.1317),GHCND-USC00397227__ROCHFORD_2_WNW_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"ROCKHAM 2 SW, SD US",44.9,-98.85,433.1,METERS,0.9423,1951-08-10,1978-03-31,POINT (-98.85 44.9),GHCND-USC00397247__ROCKHAM_2_SW_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"ROCKHAM 8 SW, SD US",44.81667,-98.91667,420.9,METERS,0.8137,1953-03-01,1957-09-30,POINT (-98.91667 44.81667),GHCND-USC00397253__ROCKHAM_8_SW_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"ROCKYFORD 5 SW, SD US",43.45,-102.56667,833.0,METERS,0.2078,1949-07-01,1952-12-31,POINT (-102.56667 43.45),GHCND-USC00397267__ROCKYFORD_5_SW_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"ROSCOE, SD US",45.4502,-99.3363,558.7,METERS,0.8042,1934-12-01,2024-12-01,POINT (-99.3363 45.4502),GHCND-USC00397277__ROSCOE_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"ROSEBUD, SD US",43.23333,-100.85,816.9,METERS,0.431,1893-01-01,1966-05-17,POINT (-100.85 43.23333),GHCND-USC00397287__ROSEBUD_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"ROSLYN, SD US",45.5,-97.5,561.1,METERS,0.9562,1948-08-01,1952-04-30,POINT (-97.5 45.5),GHCND-USC00397307__ROSLYN_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"ROY LAKE, SD US",45.71277,-97.44908,559.3,METERS,0.9153,1999-10-01,2024-06-22,POINT (-97.44908 45.71277),GHCND-USC00397326__ROY_LAKE_SD_US.nc,1,1,0,1,1,1,1,0,0,0
"RUMFORD, SD US",43.13333,-103.7,1076.9,METERS,0.998,1948-11-01,1958-06-30,POINT (-103.7 43.13333),GHCND-USC00397367__RUMFORD_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"SAINT ONGE 2 S, SD US",44.6924,-103.7269,1069.8,METERS,0.8196,1993-09-01,2012-04-30,POINT (-103.7269 44.6924),GHCND-USC00397418__SAINT_ONGE_2_S_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"SALEM 5 SW, SD US",43.65889,-97.4475,445.0,METERS,0.7089,1941-04-01,2001-06-30,POINT (-97.4475 43.65889),GHCND-USC00397457__SALEM_5_SW_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"SAVOY, SD US",44.35,-104.016667,,,0.9344,1909-03-01,1910-07-31,POINT (-104.016667 44.35),GHCND-USC00397485__SAVOY_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"SCENIC, SD US",43.76667,-102.55,857.1,METERS,0.9559,1950-07-01,1981-05-31,POINT (-102.55 43.76667),GHCND-USC00397512__SCENIC_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"SCENIC 9 NE, SD US",43.88333,-102.44667,868.7,METERS,0.8642,1999-10-01,2001-07-31,POINT (-102.44667 43.88333),GHCND-USC00397515__SCENIC_9_NE_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"SELBY, SD US",45.50999,-100.03555,581.6,METERS,0.6469,1907-09-24,2023-06-22,POINT (-100.03555 45.50999),GHCND-USC00397545__SELBY_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"SENECA, SD US",45.0605,-99.51,582.2,METERS,0.9793,2000-11-01,2023-10-31,POINT (-99.51 45.0605),GHCND-USC00397551__SENECA_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"SHADEHILL DAM, SD US",45.76667,-102.2,680.0,METERS,0.9705,1950-08-01,1977-03-31,POINT (-102.2 45.76667),GHCND-USC00397567__SHADEHILL_DAM_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"SHADEHILL RESERVOIR, SD US",45.685,-102.2733,746.8,METERS,0.9895,2001-05-01,2012-07-25,POINT (-102.2733 45.685),GHCND-USC00397569__SHADEHILL_RESERVOIR_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"SHILOH, SD US",44.516667,-100.266667,,,0.7858,1893-12-01,1900-08-31,POINT (-100.266667 44.516667),GHCND-USC00397590__SHILOH_SD_US.nc,1,1,0,1,1,0,0,0,0,0
"SILVER CITY, SD US",44.083333,-103.55,,,0.8828,1897-08-01,1905-01-31,POINT (-103.55 44.083333),GHCND-USC00397640__SILVER_CITY_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"SIOUX FALLS EROS CENTER, SD US",43.73794,-96.62644,485.5,METERS,0.6042,2024-01-01,2024-12-01,POINT (-96.62644 43.73794),GHCND-USC00397662__SIOUX_FALLS_EROS_CENTER_SD_US.nc,0,0,0,1,0,0,0,0,0,0
"SIOUX FALLS WEATHER FORECAST OFFICE AIRPORT, SD US",43.5877,-96.73,435.9,METERS,0.9737,2011-01-01,2024-12-12,POINT (-96.73 43.5877),GHCND-USC00397666__SIOUX_FALLS_WEATHER_FORECAST_OFFICE_AIRPORT_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"SISSETON, SD US",45.66565,-97.03933,368.5,METERS,0.7862,1900-02-01,2024-12-09,POINT (-97.03933 45.66565),GHCND-USC00397742__SISSETON_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"SMITHWICK 6 SW, SD US",43.26667,-103.31667,976.0,METERS,0.991,1948-11-01,1957-08-31,POINT (-103.31667 43.26667),GHCND-USC00397797__SMITHWICK_6_SW_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"SPEARFISH 9 WNW, SD US",44.55,-104.01667,1046.1,METERS,0.9504,1909-07-01,1964-07-22,POINT (-104.01667 44.55),GHCND-USC00397877__SPEARFISH_9_WNW_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"SPEARFISH, SD US",44.49739,-103.87177,1107.3,METERS,0.9393,1893-01-01,2024-12-12,POINT (-103.87177 44.49739),GHCND-USC00397882__SPEARFISH_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"STEPHAN 2 NW, SD US",44.2662,-99.4431,550.2,METERS,0.6077,1903-09-01,2013-05-31,POINT (-99.4431 44.2662),GHCND-USC00397992__STEPHAN_2_NW_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"STICKNEY, SD US",43.59489,-98.43567,497.4,METERS,0.9689,1948-08-01,1951-09-30,POINT (-98.43567 43.59489),GHCND-USC00398007__STICKNEY_SD_US.nc,0,0,0,1,0,0,0,0,0,0
"STRATFORD, SD US",45.31667,-98.3,396.8,METERS,0.9857,1951-06-01,1958-06-30,POINT (-98.3 45.31667),GHCND-USC00398073__STRATFORD_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"STRATFORD 7 SW, SD US",45.23384,-98.39967,396.2,METERS,0.94,2002-03-01,2018-12-31,POINT (-98.39967 45.23384),GHCND-USC00398074__STRATFORD_7_SW_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"STROOL 2 N, SD US",45.53333,-102.81667,869.0,METERS,0.8213,1949-08-01,1952-12-19,POINT (-102.81667 45.53333),GHCND-USC00398095__STROOL_2_N_SD_US.nc,0,0,0,1,0,0,0,0,0,0
"STURGIS 21 E, SD US",44.38333,-103.08333,869.0,METERS,0.9894,1974-10-24,1975-04-30,POINT (-103.08333 44.38333),GHCND-USC00398100__STURGIS_21_E_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"SULPHUR 2 W, SD US",44.88333,-102.95,865.9,METERS,0.9557,1949-08-01,1957-09-30,POINT (-102.95 44.88333),GHCND-USC00398107__SULPHUR_2_W_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"SUMMIT 1 W, SD US",45.30359,-97.06261,595.9,METERS,0.9807,1956-09-01,2024-12-11,POINT (-97.06261 45.30359),GHCND-USC00398116__SUMMIT_1_W_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"TAMA, SD US",44.883333,-102.533333,,,0.8644,1908-10-01,1914-09-30,POINT (-102.533333 44.883333),GHCND-USC00398176__TAMA_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"THE PINNACLES R S, SD US",43.89639,-102.23778,941.8,METERS,0.7632,1993-04-01,1997-04-30,POINT (-102.23778 43.89639),GHCND-USC00398240__THE_PINNACLES_R_S_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"THUNDER HAWK, SD US",45.93333,-101.96667,783.9,METERS,0.4563,1949-08-02,1966-03-04,POINT (-101.96667 45.93333),GHCND-USC00398277__THUNDER_HAWK_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"TIMBER LAKE, SD US",45.4284,-101.0764,662.3,METERS,0.9149,1911-10-01,2024-12-09,POINT (-101.0764 45.4284),GHCND-USC00398307__TIMBER_LAKE_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"TORONTO 5 NW, SD US",44.63667,-96.73639,609.0,METERS,0.979,2003-11-01,2007-09-30,POINT (-96.73639 44.63667),GHCND-USC00398320__TORONTO_5_NW_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"TULARE, SD US",44.73333,-98.5,402.9,METERS,0.8059,1951-07-01,1976-02-29,POINT (-98.5 44.73333),GHCND-USC00398406__TULARE_SD_US.nc,0,1,0,1,1,1,0,0,0,0
"TURTON, SD US",45.05,-98.09583,405.1,METERS,0.9683,2008-08-01,2024-11-23,POINT (-98.09583 45.05),GHCND-USC00398420__TURTON_SD_US.nc,1,1,0,1,1,1,1,1,0,0
"TYNDALL, SD US",42.99179,-97.87022,432.8,METERS,0.9492,1893-01-01,2024-12-12,POINT (-97.87022 42.99179),GHCND-USC00398472__TYNDALL_SD_US.nc,1,1,0,1,1,1,1,0,0,0
"UNION CENTER, SD US",44.56667,-102.66667,905.9,METERS,0.9951,1951-08-02,1975-08-31,POINT (-102.66667 44.56667),GHCND-USC00398494__UNION_CENTER_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"USTA, SD US",45.21667,-102.16667,716.9,METERS,0.9115,1951-07-01,1956-12-31,POINT (-102.16667 45.21667),GHCND-USC00398527__USTA_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"USTA 8 WNW KELLY RANCH, SD US",45.2539,-102.3122,725.4,METERS,0.7868,1957-07-01,2009-12-04,POINT (-102.3122 45.2539),GHCND-USC00398528__USTA_8_WNW_KELLY_RANCH_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"VALE, SD US",44.61667,-103.4,844.9,METERS,0.9871,1908-02-15,1978-07-31,POINT (-103.4 44.61667),GHCND-USC00398552__VALE_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"VAN METRE, SD US",44.15,-100.8,519.1,METERS,0.9434,1941-02-01,1953-12-31,POINT (-100.8 44.15),GHCND-USC00398572__VAN_METRE_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"VERMILLION 2 SE, SD US",42.76238,-96.91947,346.6,METERS,0.9239,1893-01-01,2024-12-11,POINT (-96.91947 42.76238),GHCND-USC00398622__VERMILLION_2_SE_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"VICTOR 4 N, SD US",45.92019,-96.83078,333.8,METERS,0.9893,1923-06-01,2024-12-06,POINT (-96.83078 45.92019),GHCND-USC00398652__VICTOR_4_N_SD_US.nc,1,1,0,1,1,1,1,0,0,0
"VIVIAN, SD US",43.93333,-100.3,583.1,METERS,0.9612,1914-09-01,1975-09-30,POINT (-100.3 43.93333),GHCND-USC00398727__VIVIAN_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"WAGNER, SD US",43.0833,-98.2894,435.9,METERS,0.9698,1916-02-01,2011-04-30,POINT (-98.2894 43.0833),GHCND-USC00398767__WAGNER_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"WAKPALA, SD US",45.65,-100.533333,497.7,METERS,0.8363,1940-07-01,1945-02-28,POINT (-100.533333 45.65),GHCND-USC00398843__WAKPALA_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"WASTA, SD US",44.06794,-102.44986,709.6,METERS,0.7231,1925-07-01,2024-10-31,POINT (-102.44986 44.06794),GHCND-USC00398911__WASTA_SD_US.nc,1,1,0,1,1,1,0,0,0,0
